Sentence,Score
"The learned counsel appearing for the contesting respondents has argued that when there are
averments in the petition regarding the existence of a trust, the Court is bound to grant the
permission sought for and the Court cannot consider whether the allegation regarding the existence
of trust is true or not.",0.06708679
It is argued that is a matter to be decided after taking evidence.,0.15629253
16.,0.41332117
"It is true that it is the allegation in the plaint that determines the jurisdiction of the Court under
Section 92 of C.P.",0.08777137
Code.,1.0
"If a breach of trust is alleged in the plaint, it is sufficient to confer
jurisdiction to the Court.",0.17663136
"But, when the very existence of a trust of any kind is denied, the court must
look into the pleadings and the documents produced by the plaintiffs to see whether there is any
material to show a prima facie case of existence of the trust.",0.10274063
"Of course, if the contention is that there
is no public trust but only a private trust, a decision as to whether the trust is public or private can
be taken only after taking evidence.",0.119332425
17.,0.42989668
"The learned counsel for the respondents 1 to 6 has argued that if there are averments in the
original Petition to the effect that the O.P.",0.088878244
"relates to a trust the District Court shall not reject the
O.P.",0.15594858
on the ground that there is no trust.,0.21000637
"It is argued that the Apex Court has held that it is not even
necessary to hear the respondent before granting leave.",0.06394112
It is true that in B.S.,0.22048067
"Adityan v. B.
Ramachandran Adityan 2004 AIR SCW 3044: (AIR 2004 SC 3448), the Apex Court has held that
leave can be granted without issuing notice to the respondent.",0.12529011
"But in the very same decision it was
also held that the respondent after appearing in the suit, can file petition to revoke the leave already
granted.",0.14492951
"So, there is no merit in the contention of the contesting respondent that if there are
averments in the petition regarding the existence of trust, the District Court shall entertain the
application and grant leave.",0.12350425
18.,0.39724672
"The learned counsel appearing for respondents 1 to 6 has argued that the scope of enquiry in an
Original Petition is very limited and the District Court has merely to see whether there is prima facie
case for granting the relief.",0.04673542
"[…] It is true that the plaintiff need only establish a prima facie case of
existence of a trust.",0.23390542
"But, there must be materials to make a prima facie case of existence of a trust.",0.18549995
There is total lack of any such materials in this case.,0.2135535
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
47
 -xxx-
21.",0.1709323
"The learned District Judge allowed the Original Petition on a wrong assumption that the 1st
petitioner Society is a Trust.",0.04334053
"There is absolutely no material to show prima facie that 1st petitioner is
a Trust, either public or private.",0.06433924
"There is also no material to show that there was a Trust of public
nature, which subsequently got registered under the provisions of Act XII of 1955.",0.0
"Since there is no
material to make out a prima facie case that the 1st petitioner is a public Trust and any person had
settled any properties for the benefit of the beneficiaries, the provisions of Section 92 of C.P.C.",0.057912145
cannot be invoked.,0.19904514
"So, the impugned order is illegal, unsustainable and liable to be set aside.”
(Emphasis supplied)
66.",0.1603194
"While dealing with the same issue, the Madras High Court also in Periyar Self Respect
Propaganda Institution (supra), took the view that the properties in question vested with a society
and not a trust, thereby rendering the suit under Section 92 not maintainable.",0.05537174
"Therein, the fact that
the institution was registered under the Societies Registration Act, 1860 and that the properties
were vested in the President and Secretary of the institution who were empowered to purchase and
sell properties on behalf of the institution, were, in the opinion of the High Court, factors which
indicated that a trust neither existed nor was created.",0.09909756
"The relevant observations are as thus:
“9.",0.2046025
"In order to maintain the suit under Section 92 CPC the petitioners/plaintiffs
should show the existence of a Trust and the alleged breach of the terms of the Trust;
besides which the interestedness of the petitioners/plaintiffs in the running the Trust
shall also be made known.",0.11551271
10.,0.41114187
"But as seen from the Memorandum of Articles of Association of the Periyar Self
Respect Propaganda Institution (first defendant), Tiruchirapalli, it is found that it
was incorporated and found to have been registered under the Societies Registration
Act 21/1860.",0.055326417
"That Certificate number is 13/1952 with a Memorandum of Articles of
Association containing 13 life members and 30 Rules; according to Clause 22, the life
members of the Executive Committee alone shall be the Trustees of the properties
already purchased.",0.05415995
"According to Clause 23, the properties of the Institution shall be
in the names of the President and the Secretary and they shall have to power to
purchase and sell the properties on behalf of the Institution.",0.15102209
"If it is a Trust Property,
there will not be a clause empowering the President to sell the properties.",0.12766203
"That itself
indicates that it is not a Trust.",0.10724997
"The fact that it was registered under the Societies Act
may also lend support to the above view.",0.1256225
"-xxx-
14.",0.4457549
"In this case also the property vest with the President and Secretary of the first defendant as per
clause 23 of the Memorandum of Articles of Association of the first defendant Institution, which was
registered under the Societies Registration Act 21/1860.",0.073981956
"Therefore, the property is vested with a
society and not with a Trust and as per the observations made in the above cited case a suit under
Section 92, CPC is not maintainable, (to) which Societies Registration Act is applicable, proceeding
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
48
 with a suit under Section 92, CPC was deprecated in Babaji Kondaji Garad v. Nasik Merchants
Co-operative Bank Ltd., Nasik ((1984) 2 SCC 50 : AIR 1984 SC 192).",0.086958624
"There is also no interestedness
shown upon the plaintiffs in the running of the Trust.” (Emphasis supplied)
67.",0.0410572
In S.R.,0.46336734
"Bahuguna (supra), the Delhi High Court had held that the suit under Section 92 was not
maintainable for not having satisfied two crucial ingredients i.e., the defendant no.",0.09621817
"1 was a society
and not a public charitable trust, and the plaintiffs were also not ‘persons interested’ in the trust.",0.1147342
"Therein, for the purpose of constructing a building on a plot of land belonging to defendant society
and develop it, a board of five trustees was set up by the standing committee of the defendant society
through a registered trust deed dated 01.09.1975 where the President of the defendant society was
the Managing Trustee.",0.09530604
"However, the trust was revoked almost two years later since the construction
was complete and the purposes for which it had been set up was fulfilled.",0.13199429
"In this context, the Delhi
High Court emphasized that Section 5 of the Societies Registration Act, 1860 cannot be construed to
mean that the governing body members of the society would automatically become trustees if no
trust is created to manage the assets of the society.",0.021809887
"The relevant observations are as follows:
“12.",0.23251568
"The sum and substance of the suit averments is that the AIWC, a registered
Society, constituted a trust on 01.09.1975 for the purpose of constructing upon a plot
of land allotted to it in 1962.",0.034713503
"This was part of the avowed objectives that govern the
Society.",0.13495137
"The AIWC had resolved that after construction, the building would be
utilized to provide housing for as many working women as was feasible and also at
the same time generate rental income to sustain its other welfare activities.",0.12948498
"The
plaintiffs allege various acts of financial irregularities in relation to construction
activity undertaken by the AIWC as well as alleged acts of embezzlement on part of
the Treasurer.",0.09990163
"They also rely upon certain observations by the AIWC's Chartered
Accountants or Auditors.",0.14181943
"Their claim to be persons interested for the purpose of
obtaining leave is that they were associated with the Society having worked there for
some time and are, therefore, 'interested for its proper management and functioning'.",0.07890797
"-xxx-
14.",0.4457549
"[…] Besides, there is no denial that the first defendant is a society, not a Trust; a
Trust was set up for a limited period, for a special purpose, i.e.",0.13492595
"to construct a
building.",0.3674534
"Apparently, after that objective was achieved, the Trust was dissolved or
wound up.",0.22409229
"In these circumstances, the Court is of opinion that the suit is not
maintainable.",0.25673485
"-xxx-
16.",0.4665364
"In view of the above discussion, the Court is of opinion that the suit is not maintainable, because
two crucial ingredients, which are essential pre-requisites for action under Section 92 are lacking;
the first, defendant is a society, and not a public charitable Trust.",0.06808909
"The Trust which had been set up
earlier was dissolved in 1997; that has not been disputed.",0.16178139
The suit was filed in 2001.,0.24408771
"Section 5 of the
Societies Registration Act 1860, says that the property and assets of a registered society vest either
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
49
 in a trust, set up for that purpose, or the society's governing council or body.",0.07279168
"This however, does not
mean that the governing body members if no trust is created to manage the society's assets, become
trustees.",0.075563155
No authority was shown to advance such an argument.,0.15216152
"The second ingredient, i.e.",0.29409835
"the
plaintiffs being 'persons interested' is also lacking, in this case.",0.12652077
17.,0.42989668
"For the above reasons, the plaintiffs cannot be granted leave to file a suit, under Section 92 of the
CPC.",0.11129238
"The suit and all pending applications are, therefore, dismissed without any order on costs.”
(Emphasis supplied)
68.",0.4722542
"In Young Mens Christian Association of Ernakulam (supra), the plaintiffs alleged before the
Delhi High Court that the defendant society owned a large number of movable and immovable
properties across India and held in trust, various properties of its member associations.",0.07432624
"The High
Court accepted such a contention and leave to institute a suit under Section 92 was granted by
delineating the following:
i.",0.058356542
"First, emphasis was laid on several Articles of the Memorandum of Association of
the defendant society of which one provided that certain properties were indeed held
in trust by the defendant society on behalf of the member YMCAs.",0.046305213
"Furthermore, the historical background indicated that the defendant society started
administering and looking after existing member YMCAs which were formed even
before it was registered as a society, quite similar to the factual scenario in Kesava
Panicker (supra).",0.058256973
"The defendant society was not only holding properties in trust but
also exercised the power to enter into transactions in respect of such properties.",0.1437972
"On a
consideration of all the above, it was held that there remained no doubt that the
defendant society was in both ‘express’ and ‘constructive’ trust of the properties
belonging to its members.",0.106496625
ii.,0.41226038
"Secondly, by interpreting Section 3 of the Indian Trusts Act, 1882, the elements
that were required to be fulfilled for an express or constructive trust were said to be –
(a) ownership of a property, (b) a confidence reposed by the owner, and (c) the said
confidence being accepted for the benefit of another.",0.101952724
"It was stated that if these
elements are satisfied a trust could be said to be created.",0.16772333
"It was, however
acknowledged that the term “express or constructive trust” in Section 92 of the CPC
does not relate to a trust constituted under the Indian Trust Act, 1882 but any body
or entity which holds in trust any property and is created for public purposes of a
religious or charitable nature.",0.10978423
"Hence, a society might also be able to satisfy the test of
an express or constructive trust, when the facts reveal the creation of a trust.",0.08743422
69.,0.4437696
"The relevant observations are reproduced as follows:
“11.",0.24701172
"A perusal of the above clauses of the Defendant's Memorandum reveals that the
Society is one which possesses a public character.",0.10746955
"It is working for the people who
constitute its members as also for the larger interest of the community.",0.1494657
"It is common
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
50",0.1931948
